arm,step,tokens_seen,word,klass,pair_id,surprisal_bits,n
C,31,1015808,so,Germanic,61,8.6612,30
C,31,1015808,sometimes,Germanic,65,13.3217,30
C,31,1015808,start,Germanic,25,13.0422,30
C,31,1015808,stay,Germanic,27,11.7392,30
C,31,1015808,strange,Latinate,55,15.2909,30
C,31,1015808,subsequent,Latinate,53,30.3848,30
C,31,1015808,sufficient,Latinate,44,18.7887,30
C,31,1015808,therefore,Latinate,61,13.8433,30
C,31,1015808,try,Germanic,7,12.4309,30
C,31,1015808,understand,Germanic,0,12.3202,30
C,31,1015808,want,Germanic,4,10.1724,30
C,31,1015808,whole,Germanic,45,11.9400,30
C,31,1015808,will,Germanic,67,10.1287,30
C,61,1998848,acquire,Latinate,1,33.1409,18
C,61,1998848,additional,Latinate,48,17.7878,30
C,61,1998848,allow,Latinate,14,13.2553,30
C,61,1998848,ancient,Latinate,49,14.2867,30
C,61,1998848,answer,Germanic,17,13.4383,30
C,61,1998848,ask,Germanic,15,12.2900,30
C,61,1998848,assist,Latinate,8,16.1609,30
C,61,1998848,assistance,Latinate,37,17.4972,30
C,61,1998848,attempt,Latinate,7,14.2166,30
C,61,1998848,baby,Germanic,31,12.1746,30
C,61,1998848,before,Germanic,64,10.6100,30
C,61,1998848,beverage,Latinate,32,35.8459,11
C,61,1998848,build,Germanic,9,14.3689,30
C,61,1998848,but,Germanic,60,7.2506,30
C,61,1998848,buy,Germanic,11,13.4391,30
C,61,1998848,choose,Germanic,21,14.0630,30
C,61,1998848,commence,Latinate,25,27.3530,14
C,61,1998848,comprehend,Latinate,0,48.5515,19
C,61,1998848,conceal,Latinate,19,27.8905,30
C,61,1998848,conclude,Latinate,24,33.7195,15
C,61,1998848,construct,Latinate,9,31.7890,18
C,61,1998848,currently,Latinate,66,14.8092,30
C,61,1998848,demonstrate,Latinate,10,28.7007,30
C,61,1998848,depart,Latinate,12,16.4990,30
C,61,1998848,desire,Latinate,4,14.6397,30
C,61,1998848,difficult,Latinate,43,14.2002,30
C,61,1998848,discover,Latinate,20,16.5406,30
C,61,1998848,do,Germanic,30,8.4375,30
C,61,1998848,drink,Germanic,32,13.9352,30
C,61,1998848,earlier,Germanic,50,15.1307,30
C,61,1998848,end,Germanic,24,10.4496,30
C,61,1998848,enormous,Latinate,38,15.8985,30
C,61,1998848,enough,Germanic,44,11.5715,30
C,61,1998848,entire,Latinate,45,13.1805,30
C,61,1998848,error,Latinate,34,17.9021,30
C,61,1998848,fast,Germanic,42,13.8070,30
C,61,1998848,final,Latinate,59,12.0335,30
C,61,1998848,find,Germanic,20,11.5566,30
C,61,1998848,first,Germanic,52,11.0092,30
C,61,1998848,fortunate,Latinate,54,19.0572,30
C,61,1998848,frequently,Latinate,63,18.2680,30
C,61,1998848,get,Germanic,1,9.3836,30
C,61,1998848,gigantic,Latinate,39,30.5331,30
C,61,1998848,give,Germanic,5,10.9962,30
C,61,1998848,hard,Germanic,43,12.9033,30
C,61,1998848,have,Germanic,23,7.6543,30
C,61,1998848,help,Germanic,8,11.2004,30
C,61,1998848,hide,Germanic,19,14.6829,30
C,61,1998848,home,Germanic,33,11.6224,30
C,61,1998848,however,Latinate,60,13.2082,30
C,61,1998848,huge,Germanic,38,13.3665,30
C,61,1998848,ill,Latinate,57,15.1876,30
C,61,1998848,illness,Latinate,35,14.2799,30
C,61,1998848,immense,Latinate,40,16.3997,30
C,61,1998848,infant,Latinate,31,25.5866,30
C,61,1998848,initial,Latinate,52,15.8588,30
C,61,1998848,inquire,Latinate,16,28.9749,30
C,61,1998848,keep,Germanic,28,11.4675,30
C,61,1998848,last,Germanic,59,10.4944,30
C,61,1998848,leave,Germanic,12,11.6222,30
C,61,1998848,let,Germanic,13,11.2098,30
C,61,1998848,lucky,Germanic,54,14.5951,30
C,61,1998848,maintain,Latinate,29,18.3366,30
C,61,1998848,many,Germanic,46,10.5055,30
C,61,1998848,massive,Latinate,41,15.7006,30
C,61,1998848,maybe,Germanic,62,14.0118,30
C,61,1998848,mend,Germanic,22,21.6109,30
C,61,1998848,mistake,Germanic,34,15.0553,30
C,61,1998848,more,Germanic,48,9.6041,30
C,61,1998848,multiple,Latinate,47,16.8427,30
C,61,1998848,need,Germanic,3,10.9510,30
C,61,1998848,next,Germanic,53,11.1354,30
C,61,1998848,now,Germanic,66,10.0923,30
C,61,1998848,numerous,Latinate,46,16.8378,30
C,61,1998848,observe,Latinate,26,33.1115,30
C,61,1998848,obtain,Latinate,2,19.3624,30
C,61,1998848,occasionally,Latinate,65,17.3916,30
C,61,1998848,odd,Germanic,55,16.3578,30
C,61,1998848,often,Germanic,63,13.2736,30
C,61,1998848,old,Germanic,49,9.9502,30
C,61,1998848,peculiar,Latinate,56,17.2617,30
C,61,1998848,perform,Latinate,30,15.3469,30
C,61,1998848,perhaps,Latinate,62,12.8247,30
C,61,1998848,permit,Latinate,13,18.5675,30
C,61,1998848,possess,Latinate,23,15.8825,30
C,61,1998848,previous,Latinate,50,13.5562,30
C,61,1998848,previously,Latinate,64,17.7888,30
C,61,1998848,prior,Latinate,51,16.6541,30
C,61,1998848,provide,Latinate,5,15.4923,30
C,61,1998848,purchase,Latinate,11,18.3890,30
C,61,1998848,rapid,Latinate,42,17.6347,30
C,61,1998848,receive,Latinate,6,16.2722,30
C,61,1998848,remain,Latinate,27,15.9888,30
C,61,1998848,remainder,Latinate,36,29.8037,30
C,61,1998848,repair,Latinate,22,15.9205,30
C,61,1998848,reply,Latinate,17,16.8495,30
C,61,1998848,request,Latinate,15,15.9728,30
C,61,1998848,require,Latinate,3,15.7130,30
C,61,1998848,residence,Latinate,33,17.0190,30
C,61,1998848,respond,Latinate,18,15.8982,30
C,61,1998848,rest,Germanic,36,9.1886,30
C,61,1998848,retain,Latinate,28,18.9420,30
C,61,1998848,safe,Germanic,58,13.6995,30
C,61,1998848,secure,Latinate,58,15.3059,30
